login_count,night_login_count,weekend_login_count,usb_connect_count,usb_disconnect_count,usb_usage_count,email_count,attachment_count,email_size_total,avg_email_size,file_access_count,unique_file_count,pdf_count,doc_count,image_count,website_visit_count,unique_website_count,after_hours_web_activity
3.25635892314576,4.755617092430219,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.5072552354136298,-0.960191199583617,0.5045824982693433,-0.13222730405390606,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.478434068659927,-0.4050585881757457,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.13975639167855403,-0.960191199583617,0.1309301743951965,-0.524777431640351,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,0.3242510772469146,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-1.278960074833599,-0.8106801942614619,-1.2771765269799573,0.9309878239503038,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-1.2622026910749626,-0.025817562155962325,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.1653958458926291,-0.39907459527215516,0.17306029992082592,0.4414018226516372,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,1.8558013746345012,-0.2560861588289833
0.47897109680227357,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.152041963489465,0.048557751987550316,0.14338348845238688,-0.5109868139072953,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,-1.0468510937476867,-0.2560861588289833
-1.177650174617279,-0.19996640825249765,-0.26664887983672403,-0.29638396558880636,-0.29594186639074815,-0.29616360214781784,-0.624085681782432,-0.3954719204451153,-0.6244958446822977,-0.04960216565027614,-0.25552199520864843,-0.25552199520864843,-0.25357850551731614,-0.2582791077219029,-0.2713762620260934,-0.6069001626142982,-0.7405410342701694,1.0198232089156731
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,1.0435471527246996,0.893384998928403,1.0594211903468977,0.594649104632944,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.9638039343552327,2.483007686897989,-0.2560861588289833
0.6827468340611706,0.22566653045644727,-0.2226691866424763,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,1.2630849794327172,1.2122217211214326,1.260187124432214,-0.10456458483479224,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,1.2818048808452607,0.4117682370976338,4.438764815687763
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-1.282699161906485,-0.960191199583617,-1.2816283539734457,0.5712129459037131,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-1.2622026910749626,-0.215438075165854,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-1.2794942301297254,-0.8160842065020217,-1.2841185468599232,-2.4175409553428766,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-1.2622026910749626,-0.9739201272054208,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,1.2459920099566673,1.0122732682207192,1.2568204858939758,0.37376984552431314,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,1.2818048808452607,0.2513201107046486,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,1.2310356616651235,-0.960191199583617,1.2489436001455652,0.6242756981038818,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,1.2818048808452607,0.22214772408774217,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,1.0392739103556872,-0.960191199583617,1.0438226898891179,0.16780396893834215,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.9638039343552327,-0.7988858075039822,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,1.2379796805147687,0.5628395835474936,1.233120194313684,-0.17414872944018808,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,1.2818048808452607,0.9806297761273088,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.14990534230495875,-0.960191199583617,0.1521352000354594,0.12694890768732175,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,-0.6676100677279034,-0.2560861588289833
1.056335685702482,-0.03782052683956624,1.910345933278539,0.29862330329040104,0.29319648168869794,0.29591677955693346,0.4308710280675312,0.7790000731698866,0.4379333793212052,0.34874112660452544,0.49280238656613606,0.49280238656613606,0.49247107611939994,0.49142236147720575,0.45004933485319787,0.5198409457812327,0.33883727055536783,1.5648718708648468
-0.35122635128952945,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-0.9189394052442951,-0.4008759326856751,-0.9148171229138785,0.7167204534676415,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-0.9274648526644069,-1.2364716067575785,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-1.282699161906485,-0.8953430526968991,-1.2845799989310116,-1.0003878391622656,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-1.262686416274978,-1.6594712127027214,-0.2560861588289833
0.8789753217919605,-0.2303687610174223,-0.2886387264338479,0.21069119458904034,0.2092442670873769,0.20996962737398567,-1.282699161906485,-0.772852108577543,-1.2881409265201653,-2.896400630379587,0.36283745737307477,0.36283745737307477,0.32554674050205257,0.3641549223406952,0.49012853467982515,-1.2622026910749626,-1.4406783130759233,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.14937118700883217,1.4283822107438255,0.14080016498282286,-0.5066965365414956,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,0.5284577835652595,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.1653958458926291,0.12061124852834798,0.14250419477056228,-1.3336549490644045,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,1.9141461478683142,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.15578105056235095,0.09629319344582878,0.15101919945495665,-0.28210609914169854,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,-0.8864029673547015,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-0.922678492317181,-0.6134337474810282,-0.9275903063476103,-0.8657220850585446,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-0.9442017445849348,0.9076988095850429,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.16646415648488222,-0.960191199583617,0.16854392944601657,0.11689833254707546,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,-0.33212762163347964,-0.2560861588289833
3.53560715568573,5.130579443197623,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.5019136824523641,-0.960191199583617,0.5026000201423031,0.029089394069599372,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.478434068659927,2.191283820728925,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-0.9216101817249278,-0.30180237494207834,-0.9206561007501319,0.16468969204378786,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-0.9442017445849348,-0.4634033614095585,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.1386880810863009,-0.960191199583617,0.13452842897837397,-0.2495076131399404,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,0.12004437092856973,-0.2560861588289833
0.4450084739257907,-0.2303687610174223,-0.2886387264338479,0.6474206678057984,0.6437337987959684,0.645582116643114,-0.9258834240939403,-0.4621214047453531,-0.9307436986348211,-0.8617789829149398,1.1610957329957197,1.1610957329957197,1.044343369384916,1.2004838080949076,1.1313957319058618,-0.945604547664979,-0.011231368847509117,-0.2560861588289833
0.8940698208481751,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.14723456582432592,0.6844298589600897,0.13269739484997664,-0.8578642783442576,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,0.2513201107046486,-0.2560861588289833
-0.5663229628405875,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-0.9232126476133076,-0.960191199583617,-0.92809232504692,-0.8609264592935554,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-0.945604547664979,-0.5363343279518246,-0.2560861588289833
0.5318018434990246,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-0.9162686287636622,-0.3909685769113154,-0.9166966981546759,-0.07697859321592174,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-0.9442017445849348,-1.0176787071307802,-0.2560861588289833
0.9129379446684432,-0.2303687610174223,-0.2886387264338479,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,0.12960744105214933,0.335871069443981,0.1213574647456679,-0.4938710153604314,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,0.16043312216989905,-0.25919665509121365,-0.2560861588289833
1.0185994380619454,0.06352064904351588,-0.20067934004535243,-0.3212980630541919,-0.32098024618412463,-0.3211396976539736,-0.9098587652101434,-0.2252455348674808,-0.9154627713293436,-0.9644504090505674,-0.2835670588766248,-0.2835670588766248,-0.2808314582711688,-0.2839464904048966,-0.28473599530163585,-0.9442017445849348,-0.2737828483996668,0.3385123814792061
